Id,Model,Price,Age_08_04,KM,Fuel_Type,HP,Met_Color,Automatic,cc,Doors,Quarterly_Tax,Weight
1215,TOYOTA Corolla 1.3 16V LB Linea Luna 4/5-Doors,8750,79,86000,Petrol,86,1,0,1300,5,69,1040
1216,TOYOTA Corolla 1.6 HB LINEA LUNA 2/3-Doors,8950,80,86000,Petrol,110,0,0,1600,3,19,1050
1217,TOYOTA Corolla 2.0 DSL LIFTB LINEA TERRA 4/5-Doors,8500,70,85864,Diesel,72,1,0,2000,5,185,1135
1218,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,8250,80,85565,Petrol,110,0,0,1600,5,85,1070
1219,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA AUT4 2/3-Doors,9450,70,85470,Petrol,107,0,1,1600,3,85,1080
1220,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,7950,73,85200,Petrol,110,1,0,1600,3,69,1050
1221,TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA 2/3-Doors,7900,70,85000,Petrol,110,1,0,1600,3,85,1055
1222,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,8500,73,84988,Petrol,110,1,0,1600,3,69,1050
1223,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,8250,79,84966,Petrol,110,0,0,1600,5,85,1070
1224,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,8250,76,84472,Petrol,110,1,0,1600,5,85,1070
1225,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,8950,73,84402,Petrol,110,1,0,1600,4,69,1035
1226,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,7950,74,84123,Petrol,110,0,0,1600,3,69,1050
1227,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,6950,80,84000,Petrol,110,0,0,1600,5,85,1075
1228,TOYOTA Corolla 1.6 16v Liftback Linea Terra 4/5-Doors,7250,78,84000,Petrol,110,1,0,1600,5,19,1065
1229,TOYOTA Corolla 1.6 16V WAGON LINEA TERRA Stationwagen,7750,77,84000,Petrol,110,1,0,1600,5,85,1085
1230,TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA 2/3-Doors,8700,75,83850,Petrol,110,1,0,1600,3,85,1055
1231,TOYOTA Corolla LIFTBACK 1.6 Linea Terra Liftback 4/5-Doors,8950,80,83540,Petrol,110,1,0,1600,5,85,1070
1232,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,6750,76,83405,Petrol,110,1,0,1600,5,85,1070
1233,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,7500,71,83291,Petrol,110,1,0,1600,5,85,1070
1234,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,7950,69,83133,Petrol,86,0,0,1300,3,69,1015
1235,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA AUT3 2/3-Doors,8950,71,83047,Petrol,86,1,1,1300,3,69,1045
1236,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,7950,71,82700,Petrol,110,0,0,1600,3,69,1050
1237,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,7450,78,82675,Petrol,86,0,0,1300,3,69,1015
1238,TOYOTA Corolla 1.3 HB LINEA TERRA 2/3-Doors,5950,78,82595,Petrol,86,1,0,1300,3,19,1015
1239,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,7750,75,82256,Petrol,110,1,0,1600,3,69,1050
1240,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,6950,77,82103,Petrol,86,1,0,1300,3,69,1015
1241,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,8750,80,82021,Petrol,86,1,0,1300,5,69,1035
1242,TOYOTA Corolla 1.6 Linea Luna 4/5-Doors,8950,71,82000,Petrol,110,1,0,1600,5,85,1075
1243,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,7495,79,81988,Petrol,110,1,0,1600,5,85,1070
1244,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,7750,76,81930,Petrol,110,0,0,1600,5,85,1070
1245,TOYOTA Corolla 1.6 VVTi Linea terra 2/3-Doors,6950,70,81663,Petrol,110,0,0,1600,3,69,1050
1246,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,7990,77,80486,Petrol,110,1,0,1600,5,85,1070
1247,TOYOTA Corolla 1.6 16v Linea Terra 4/5-Doors,7250,78,80000,Petrol,110,1,0,1600,4,19,1065
1248,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,6900,69,79000,Petrol,86,0,0,1300,3,69,1015
1249,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,7750,74,78894,Petrol,110,0,0,1600,5,85,1070
1250,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,7250,78,78689,Petrol,110,0,0,1600,4,69,1035
1251,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,8950,77,78435,Petrol,86,0,0,1300,3,69,1015
1252,TOYOTA Corolla 1.6 Linea Terra HB 2/3-Doors,8500,71,78260,Petrol,110,0,0,1600,3,69,1050
1253,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,7950,72,78120,Petrol,110,1,0,1600,5,85,1075
1254,TOYOTA Corolla 1.3 HB LINEA TERRA 2/3-Doors,6950,77,77000,Petrol,86,0,0,1300,3,19,1015
1255,TOYOTA Corolla 1.6 16V HATCHB GTSI 2/3-Doors,8000,78,77000,Petrol,110,0,0,1600,3,69,1050
1256,TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA 2/3-Doors,7950,75,76382,Petrol,110,1,0,1600,3,85,1055
1257,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,8500,76,76268,Petrol,86,1,0,1300,3,69,1015
1258,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,7490,73,76151,Petrol,86,1,0,1300,3,69,1015
1259,TOYOTA Corolla 1.6 16V HATCHB GTSI 2/3-Doors,8250,80,76000,Petrol,110,0,0,1600,3,69,1050
1260,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,9250,71,76000,Petrol,110,1,0,1600,5,85,1070
1261,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,7950,72,75840,Petrol,86,0,0,1300,5,69,1035
1262,TOYOTA Corolla 1.6 HB LINEA TERRA 2/3-Doors,9500,77,75799,Petrol,110,1,0,1600,3,19,1050
1263,TOYOTA Corolla 1.6 Linea Terra Comfort H 2/3-Doors,8950,72,75525,Petrol,110,1,0,1600,3,19,1114
1264,TOYOTA Corolla 1.3 Linea Terra wagon Stationwagen,8450,78,75323,Petrol,86,1,0,1300,5,69,1050
1265,TOYOTA Corolla 1.6 station 1 Stationwagen,7995,79,75322,Petrol,110,1,0,1600,4,85,1115
1266,TOYOTA Corolla 1.6 Linea Terra Sd 4/5-Doors,8750,78,75226,Petrol,110,0,0,1600,4,69,1035
1267,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,5950,71,75085,Petrol,86,0,0,1300,5,69,1035
1268,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,8500,73,75000,Petrol,110,0,0,1600,5,85,1075
1269,TOYOTA Corolla 1.3 16V Linea Terra 4/5-Doors,8950,69,75000,Petrol,86,1,0,1300,4,69,1000
1270,TOYOTA Corolla 1.3 16V SEDAN LINEA TERRA 4/5-Doors,8750,69,75000,Petrol,86,1,0,1300,4,69,1000
1271,TOYOTA Corolla LIFTBACK 1.6 Linea Luna Liftback 4/5-Doors,7600,78,74926,Petrol,110,1,0,1600,5,85,1075
1272,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,7145,80,74785,Petrol,110,1,0,1600,5,85,1070
1273,TOYOTA Corolla 1.6 16V WAGON LINEA TERRA Stationwagen,8450,69,74573,Petrol,110,1,0,1600,5,85,1085
1274,TOYOTA Corolla 1.3i LINEA TERRA 2/3-Doors,5950,75,74567,Petrol,86,1,0,1300,3,19,1015
1275,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,9000,80,74196,Petrol,110,0,0,1600,5,85,1075
1276,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,7250,80,74151,Petrol,110,1,0,1600,3,69,1050
1277,TOYOTA Corolla 1.6 16V HATCHB S 2/3-Doors,7400,75,74096,Petrol,110,1,0,1600,3,69,1050
1278,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,8800,79,74093,Petrol,110,1,0,1600,5,85,1075
1279,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,7750,71,74000,Petrol,110,0,0,1600,3,69,1050
1280,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,7500,75,74000,Petrol,86,1,0,1300,3,69,1015
1281,TOYOTA Corolla 1.3 SDN LINEA TERRA AUT 4/5-Doors,8450,78,73638,Petrol,86,1,1,1300,4,19,1015
1282,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,7400,75,73460,Petrol,110,1,0,1600,5,85,1070
1283,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,7500,80,73200,Petrol,110,1,0,1600,5,85,1070
1284,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,8950,76,73116,Petrol,110,1,0,1600,5,85,1075
1285,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,8950,70,73014,Petrol,110,1,0,1600,5,85,1075
1286,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,7950,77,72703,Petrol,110,1,0,1600,3,69,1050
1287,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,7950,79,72328,Petrol,110,1,0,1600,5,85,1075
1288,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,7950,78,72222,Petrol,110,1,0,1600,5,85,1070
1289,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA AUT4 4/5-Doors,8950,71,72128,Petrol,107,1,1,1600,5,85,1100
1290,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,7750,78,72090,Petrol,110,1,0,1600,5,85,1070
1291,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,8250,78,72000,Petrol,110,1,0,1600,4,69,1035
1292,TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA 2/3-Doors,7950,78,72000,Petrol,110,0,0,1600,3,85,1055
1293,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,7750,77,71900,Petrol,86,1,0,1300,3,69,1015
1294,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,8500,77,71825,Petrol,110,0,0,1600,5,85,1075
1295,TOYOTA Corolla 1.6 Terra LB 4/5-Doors,6950,80,71740,Petrol,110,1,0,1600,5,85,1070
1296,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,7500,80,71500,Petrol,110,1,0,1600,4,69,1035
1297,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,7750,79,71359,Petrol,110,1,0,1600,3,69,1050
1298,TOYOTA Corolla 1.3 16v linea terra ,5950,79,71263,Petrol,86,0,0,1300,3,69,1015
1299,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,7500,78,71186,Petrol,110,0,0,1600,3,69,1050
1300,TOYOTA Corolla 1.3 Linea Terra Hatchback 2/3-Doors,8950,72,71054,Petrol,86,0,1,1300,3,69,1045
1301,TOYOTA Corolla 1.6 VVTi Linea terra 2/3-Doors,7950,76,71000,Petrol,110,1,0,1600,3,69,1050
1302,TOYOTA Corolla 1.6 lb aut 4/5-Doors,6900,80,70939,Petrol,110,1,1,1600,5,85,1100
1303,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,7450,77,70932,Petrol,110,1,0,1600,3,69,1050
1304,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA AUT4 2/3-Doors,8500,80,70597,Petrol,107,1,1,1600,3,85,1080
1305,TOYOTA Corolla 1.6 WGN LINEA TERRA Stationwagen,7500,73,70482,Petrol,110,1,0,1600,5,19,1075
1306,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,8750,77,70124,Petrol,110,1,0,1600,3,69,1050
1307,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,7500,76,70039,Petrol,110,1,0,1600,3,69,1050
1308,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,9950,80,69904,Petrol,110,0,0,1600,5,85,1070
1309,TOYOTA Corolla 1.3 HB Linea Terra 2/3-Doors,7950,75,69388,Petrol,86,0,0,1300,3,69,1010
1310,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,9950,75,69320,Petrol,110,1,0,1600,5,85,1070
1311,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,9250,78,69000,Petrol,110,1,0,1600,5,85,1075
1312,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,9250,73,68988,Petrol,86,1,0,1300,5,69,1035
1313,TOYOTA Corolla 1.6 16V WAGON LINEA TERRA Stationwagen,9950,79,68945,Petrol,110,1,0,1600,5,85,1085
1314,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,5950,74,68285,Petrol,110,1,0,1600,3,69,1050
1315,TOYOTA Corolla 1.6 16V LIFTBACK LINEA LUNA 4/5-Doors,7995,76,68000,Petrol,110,1,0,1600,5,85,1075
1316,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA AUT3 2/3-Doors,8950,70,68000,Petrol,86,1,1,1300,3,69,1045
1317,TOYOTA Corolla 1.3 16V SEDAN LINEA TERRA 4/5-Doors,7450,75,67451,Petrol,86,1,0,1300,4,69,1000
1318,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,8250,76,67266,Petrol,86,1,0,1300,5,69,1035
1319,TOYOTA Corolla 1.6 16V WAGON LINEA TERRA Stationwagen,8500,78,67255,Petrol,110,0,0,1600,5,85,1085
1320,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,8500,70,67100,Petrol,110,1,0,1600,5,85,1075
1321,TOYOTA Corolla 2.0 DSL HATCHB LINEA TERRA 2/3-Doors,9400,69,67092,Diesel,72,1,0,2000,3,185,1115
1322,TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA 2/3-Doors,7250,80,66880,Petrol,110,1,0,1600,3,85,1055
1323,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,8950,79,66855,Petrol,110,1,0,1600,5,85,1075
1324,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,9450,80,66843,Petrol,110,1,0,1600,5,85,1075
1325,TOYOTA Corolla 1.6HB 2/3-Doors,8500,74,66718,Petrol,110,1,0,1600,3,69,1050
1326,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,6750,80,66168,Petrol,86,1,0,1300,3,69,1015
1327,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,7400,80,65950,Petrol,110,0,0,1600,5,85,1070
1328,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,8950,78,65500,Petrol,86,1,0,1300,3,69,1015
1329,TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA 2/3-Doors,6900,80,65307,Petrol,110,1,0,1600,3,85,1055
1330,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,7750,79,65254,Petrol,86,1,0,1300,3,69,1015
1331,TOYOTA Corolla 2.0 DSL HATCHB LINEA TERRA 2/3-Doors,8950,71,65021,Diesel,72,1,0,2000,3,185,1115
1332,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,6950,75,65006,Petrol,86,1,0,1300,3,69,1015
1333,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,8495,77,64280,Petrol,110,0,0,1600,4,69,1035
1334,TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA AUT4 2/3-Doors,10000,75,64000,Petrol,107,0,1,1600,3,85,1085
1335,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,6999,71,64000,Petrol,110,1,0,1600,5,85,1070
1336,TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA 2/3-Doors,8950,80,64000,Petrol,110,0,0,1600,3,85,1055
1337,TOYOTA Corolla 1.6 Linea Terra Sedan 4/5-Doors,8500,79,63918,Petrol,110,0,0,1600,4,69,1035
1338,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,8750,75,63634,Petrol,110,1,0,1600,4,69,1035
1339,TOYOTA Corolla Hatchback 1.6 Terra Comfort 2/3-Doors,7499,80,63500,Petrol,110,1,0,1600,3,69,1050
1340,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,9000,80,63266,Petrol,110,1,0,1600,4,69,1035
1341,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,8950,77,62595,Petrol,110,1,0,1600,3,69,1050
1342,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,6950,80,62581,Petrol,110,0,0,1600,5,85,1075
1343,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,8500,77,62285,Petrol,110,1,0,1600,5,85,1075
1344,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA AUT3 4/5-Doors,8450,77,61906,Petrol,86,1,1,1300,5,85,1065
1345,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,8950,74,61700,Petrol,110,0,0,1600,5,85,1070
1346,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,8250,77,61648,Petrol,110,1,0,1600,5,85,1070
1347,TOYOTA Corolla 1.3 16V Linea Terra Liftb 4/5-Doors,7950,75,61626,Petrol,86,0,0,1300,5,69,1035
1348,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,7450,70,61510,Petrol,110,0,0,1600,4,69,1035
1349,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA AUT4 2/3-Doors,9000,79,61165,Petrol,107,1,1,1600,3,85,1080
1350,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,7150,70,61000,Petrol,110,1,0,1600,4,69,1035
1351,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,7750,76,60833,Petrol,110,1,0,1600,4,69,1035
1352,TOYOTA Corolla 1.3 I LUNA 2/3-Doors,5845,70,60600,Petrol,86,0,0,1300,3,85,1060
1353,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,8500,72,60483,Petrol,110,1,0,1600,5,85,1075
1354,TOYOTA Corolla 1.6 LB LINEA LUNA 4/5-Doors,8250,80,60476,Petrol,110,1,0,1600,5,19,1114
1355,TOYOTA Corolla 1.6 Linea Terra Comfort 2/3-Doors,9450,79,60142,Petrol,110,0,0,1600,3,69,1050
1356,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,6750,69,60050,Petrol,110,1,0,1600,3,69,1050
1357,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,8400,77,60000,Petrol,110,1,0,1600,3,69,1050
1358,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,7900,76,60000,Petrol,110,0,0,1600,3,69,1050
1359,TOYOTA Corolla 1.6 16V HATCHBACK LINEA LUNA 2/3-Doors,7950,76,59815,Petrol,110,1,0,1587,3,85,1055
1360,TOYOTA Corolla 1.6 16V WAGON LINEA TERRA Stationwagen,8750,80,59326,Petrol,110,1,0,1600,5,85,1085
1361,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,9900,73,59240,Petrol,110,1,0,1600,3,69,1050
1362,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,6495,71,59164,Petrol,110,0,0,1600,4,69,1035
1363,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA AUT4 2/3-Doors,8250,70,59017,Petrol,107,1,1,1600,3,85,1080
1364,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,6900,69,58952,Petrol,110,1,0,1600,3,69,1050
1365,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,7500,74,58454,Petrol,86,1,0,1300,3,69,1015
1366,TOYOTA Corolla 1.3 16V SEDAN LINEA TERRA AUT3 4/5-Doors,7950,75,58341,Petrol,86,1,1,1300,4,69,1030
1367,TOYOTA Corolla LIFTBACK 1.6 Linea terra 4/5-Doors,8250,80,58267,Petrol,110,1,0,1600,5,85,1070
1368,TOYOTA Corolla 1.6 VVTi Linea Luna 2/3-Doors,8950,80,58000,Petrol,110,0,0,1600,3,85,1055
1369,TOYOTA Corolla 1.6 HB LINEA LUNA 2/3-Doors,9750,70,57829,Petrol,110,0,0,1600,3,19,1050
1370,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,8250,80,57787,Petrol,86,0,0,1300,3,69,1015
1371,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,8900,78,57628,Petrol,110,0,0,1600,5,85,1075
1372,TOYOTA Corolla 1.3 16V WAGON LINEA TERRA Stationwagen,8950,75,57537,Petrol,86,1,0,1300,5,69,1050
1373,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,6750,76,57263,Petrol,110,1,0,1600,3,69,1050
1374,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,7950,75,57144,Petrol,110,1,0,1600,5,85,1070
1375,TOYOTA Corolla 1.3 16V HATCHB G6 2/3-Doors,8600,69,57096,Petrol,86,1,0,1300,3,69,1025
1376,TOYOTA Corolla 1.3 16V SEDAN LINEA TERRA 4/5-Doors,7750,80,57000,Petrol,86,0,0,1300,4,69,1000
1377,TOYOTA Corolla 1.6 16V HATCHB S 2/3-Doors,7800,73,56566,Petrol,110,1,0,1600,3,69,1050
1378,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,8750,73,56307,Petrol,110,1,0,1600,3,69,1050
1379,TOYOTA Corolla 1.3 16V Linea Terra Liftb 2/3-Doors,9500,79,56214,Petrol,86,0,0,1300,3,69,1015
1380,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,7750,74,56132,Petrol,110,0,0,1600,4,69,1035
1381,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,9950,79,55425,Petrol,110,0,0,1600,5,85,1075
1382,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,7750,77,54439,Petrol,86,1,0,1300,3,69,1015
1383,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,5950,69,53809,Petrol,110,1,0,1600,3,69,1050
1384,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,10950,76,53133,Petrol,110,1,0,1600,5,85,1070
1385,TOYOTA Corolla 1.6 SDN LINEA TERRA 4/5-Doors,9450,77,52900,Petrol,110,1,0,1600,4,19,1075
1386,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,8250,80,52700,Petrol,110,0,0,1600,3,69,1050
1387,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,9750,69,52320,Petrol,110,0,0,1600,5,85,1070
1388,TOYOTA Corolla 1.6 LB LINEA TERRA 4/5-Doors,7450,78,52287,Petrol,110,0,0,1600,5,19,1114
1389,TOYOTA Corolla 1.6 LL HB 4/5-Doors,8750,75,52000,Petrol,110,0,0,1600,5,19,1075
1390,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,8750,69,52000,Petrol,110,1,0,1600,3,69,1050
1391,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA AUT4 4/5-Doors,8500,73,52000,Petrol,110,1,1,1600,4,85,1065
1392,TOYOTA Corolla 1.3 16V SEDAN LINEA TERRA 4/5-Doors,8950,70,51874,Petrol,86,0,0,1300,4,69,1000
1393,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,7500,79,49827,Petrol,86,1,0,1300,5,69,1035
1394,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,7250,69,49640,Petrol,110,1,0,1600,4,69,1035
1395,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,7450,80,49580,Petrol,110,1,0,1600,4,69,1035
1396,TOYOTA Corolla 1.3 HB LINEA TERRA AUT Anders,8750,76,49170,Petrol,86,0,0,1300,3,69,1045
1397,TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA 2/3-Doors,9800,77,48838,Petrol,110,0,0,1600,3,85,1055
1398,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,7500,71,48576,Petrol,86,1,0,1300,3,69,1015
1399,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,8950,75,48400,Petrol,110,1,0,1600,5,85,1075
1400,TOYOTA Corolla LIFTBACK 1.3i Linea Terra Liftback 4/5-Doors,8950,74,48242,Petrol,86,1,0,1300,5,69,1035
1401,TOYOTA Corolla LIFTBACK 1.6 Linea terra 4/5-Doors,7450,70,47955,Petrol,110,1,0,1600,5,85,1070
1402,TOYOTA Corolla 1.6 LB LINEA LUNA 4/5-Doors,8950,71,47633,Petrol,110,1,0,1600,5,85,1075
1403,TOYOTA Corolla 1.3 16V LIFTB LINEA LUNA 4/5-Doors,10500,78,47400,Petrol,86,1,0,1300,5,69,1040
1404,TOYOTA Corolla 1.3 16V HATCHB 2/3-Doors,7000,73,47360,Petrol,86,0,0,1300,3,69,1010
1405,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,8500,77,45507,Petrol,110,1,0,1600,3,69,1050
1406,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,7750,76,45410,Petrol,86,1,0,1300,5,69,1035
1407,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,8950,70,44850,Petrol,110,1,0,1600,3,69,1050
1408,TOYOTA Corolla 1.6 GL LB 4/5-Doors,8250,69,44826,Petrol,110,0,0,1600,5,85,1075
1409,TOYOTA Corolla 1.6 16V HATCHB GTSI 2/3-Doors,9250,80,44444,Petrol,110,1,0,1600,3,69,1050
1410,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,7900,75,43720,Petrol,110,1,0,1600,5,85,1070
1411,TOYOTA Corolla 1.3 16V SEDAN LINEA TERRA 4/5-Doors,8500,78,43622,Petrol,86,1,0,1300,4,69,1000
1412,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,7950,76,43532,Petrol,110,0,0,1600,5,85,1070
1413,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,9950,69,42800,Petrol,110,1,0,1600,3,69,1050
1414,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA AUT4 4/5-Doors,8750,74,42317,Petrol,107,1,1,1600,5,85,1100
